Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4eGHEHqoDMMejzPhRFTc7p,"0blJzvevdXrp21YeI2vbco","I Don't Wanna Be Me","Life Is Killing Me","Type O Negative",2003-06-09,308826,70,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,gothic metal,industrial metal,industrial rock,metal,nu metal",0.474,0.977,8,-8.651,0,0.15,0.024,0.604,0.0931,0.0449,100.557,4
3ig2dV1bPM5ejNjd0iOp9U,"51lE580QM13Anmb3mK2j1e","Waves","Act Iv: Rebirth in Reprise","The Dear Hunter",2015-09-04,252492,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive jazz fusion,progressive post-hardcore",0.377,0.799,8,-5.825,1,0.0377,0.00358,0.0337,0.258,0.319,149.967,4
5tVnMxMP1UJmN93zTJ1o7E,"4ug41UGuMZzlV2hJOrOqHN","Win Hands Down","Win Hands Down","Armored Saint",2015-06-02,306206,25,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock,metal,thrash metal,us power metal",0.404,0.996,11,-2.878,1,0.144,0.00004,0.0000178,0.0717,0.108,154.025,4
2HTbT6vDvwt5uuUA5l7Duq,"2obPsQcNROwdc9cpIuRoeN","Another Night In the City","Another Night","HIGH SPIRITS",2011-08-19,181520,30,spotify:user:1218573018,2023-11-02T15:11:01Z,"nwothm",0.402,0.667,0,-6.616,0,0.0371,0.000939,0.00113,0.188,0.444,90.072,4
52lxF7WaMpqYzSX2LZvPhm,"0nBPDB8WphmvqwA8lAEuJL","Sixty Foot Waves","Minoans","Giant Squid",2014-10-27,331893,10,spotify:user:1218573018,2023-11-02T15:11:01Z,"post-metal,progressive doom",0.239,0.816,11,-5.427,0,0.0473,0.0121,0.24,0.105,0.316,147.347,4
4IieRaiKC715N1QHvSrEtc,"3PhoLpVuITZKcymswpck5b,6n28c9qs9hNGriNa72b26u","Good Morning To The Night - Elton John Vs. Pnau","Good Morning To The Night","Elton John,PNAU",2012-01-01,200986,22,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam rock,mellow gold,piano rock,rock,alternative dance,aussietronica,australian dance,australian electropop",0.265,0.921,0,-2.961,0,0.0552,0.00309,0.00232,0.856,0.0604,125.586,4
0ttKO7eBjyoq5Khr2X9lwV,"2UBTfUoLI07iRqGeUrwhZh","Copperhead Road","Copperhead Road (Deluxe Edition)","Steve Earle",2008-01-01,270066,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative country,classic texas country,country rock,folk,heartland rock,outlaw country,roots rock,singer-songwriter",0.378,0.742,7,-10.002,1,0.0444,0.0257,0.000125,0.0659,0.765,163.721,4
5zb7npjQqoJ7Kcpq4yD9qn,"5l8VQNuIg0turYE1VtM9zV","You Want It Darker","You Want It Darker","Leonard Cohen",2016-10-21,284373,63,spotify:user:1218573018,2023-11-02T15:11:01Z,"canadian singer-songwriter,melancholia,permanent wave,singer-songwriter",0.674,0.327,4,-16.986,0,0.0574,0.613,0.199,0.0756,0.494,108.995,4
0eIaVi61tjvVzVdQthOuVc,"3qQloBz05T6e0rKubNCmjG","You Can Feel It","West End Coast","Young Gun Silver Fox",2016-07-15,199266,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"yacht rock",0.709,0.61,7,-7.092,1,0.0329,0.186,0.0000122,0.0605,0.824,119.047,4
4ZKYqk4eNbagea15ZhpDZC,"4frXpPxQQZwbCu3eTGnZEw,24hJWbo98sH84tb0nkeaqy,3Y3xIwWyq5wnNHPp5gPjOW","Show You the Way","Drunk","Thundercat,Michael McDonald,Kenny Loggins",2017-02-24,214554,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"afrofuturism,escape room,indie soul,mellow gold,soft rock,yacht rock,album rock,classic rock,heartland rock,new wave pop,singer-songwriter",0.698,0.514,0,-10.325,1,0.0663,0.148,0.0888,0.101,0.63,75.989,4
4C9lLlShhGxPHefzyF6Q1y,"27M9shmwhIjRo7WntpT9Rp","Losing Days","Tape Deck Heart","Frank Turner",2013-01-01,212467,18,spotify:user:1218573018,2023-11-02T15:11:01Z,"acoustic rock,folk punk,scottish rock",0.551,0.948,7,-3.199,1,0.0433,0.000318,0.00000431,0.184,0.784,144.381,4
3Jbieq0GpZbU1r7BQoDdhK,"27M9shmwhIjRo7WntpT9Rp","Four Simple Words","Tape Deck Heart","Frank Turner",2013-01-01,296494,20,spotify:user:1218573018,2023-11-02T15:11:01Z,"acoustic rock,folk punk,scottish rock",0.35,0.908,0,-5.278,1,0.172,0.0116,0,0.199,0.197,103.589,3
0S82j4N5hwxvxaJYUJ3xMk,"27M9shmwhIjRo7WntpT9Rp","Plain Sailing Weather","Tape Deck Heart","Frank Turner",2013-01-01,241852,22,spotify:user:1218573018,2023-11-02T15:11:01Z,"acoustic rock,folk punk,scottish rock",0.604,0.857,2,-4.2,1,0.107,0.025,0,0.121,0.675,157.848,4
3zmDm22r3qPLX9K91sagh2,"3hyGGjxu73JuzBa757H6R5","Rain in Soho","Goths","The Mountain Goats",2017-05-19,286213,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"anti-folk,chamber pop,folk punk,indie rock,lo-fi,melancholia,new weird america",0.634,0.799,6,-9.1,0,0.0434,0.329,0.837,0.104,0.426,127.686,4
1rxz8AseGxCsYQDHyg4scv,"3kbBWco9PZ5eSQsNScwG6U","Goin' Against Your Mind","You in Reverse","Built To Spill",2006-04-10,522133,46,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative rock,chamber pop,idaho indie,indie rock,lo-fi,noise rock",0.276,0.937,7,-5.955,1,0.138,0.121,0.749,0.0211,0.339,186.754,4
4H5QdHS8T7Qq4WgzFkYu5Q,"2cnMpRsOVqtPMfq7YiFE6K","Top Jimmy - 2015 Remaster","1984 (Remastered)","Van Halen",1984-01-04,179906,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,hard rock,rock",0.303,0.904,3,-6.106,1,0.211,0.0917,0,0.144,0.3,184.484,4
05RgAMGypEvqhNs5hPCbMS,"2cnMpRsOVqtPMfq7YiFE6K","Panama - 2015 Remaster","1984 (Remastered)","Van Halen",1984-01-04,210226,77,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,hard rock,rock",0.526,0.978,8,-5.436,1,0.108,0.00122,0.0000475,0.0744,0.451,141.167,4
6G3veJLsdqaJQTaRoWSVrm,"7gTbq5nTZGQIUgjEGXQpOS,5Mbm3otSC2eWtbfbwOBgw4","The Haunting (Somewhere in Time) (Radio Edit) [feat. Simone Simons]","The Black Halo","Kamelot,Simone Simons",2005-03-15,221973,27,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic symphonic metal,melodic metal,metal,power metal,progressive metal,speed metal,symphonic metal,hel",0.507,0.839,1,-6.655,0,0.0596,0.00102,0.00000414,0.202,0.388,119.966,4
3OcgNPvAcDmNB9Idcdh4sA,"0WPCPYm5IDNtQjuJOGNPcy","Chain Breaker","Emblas Saga","Brothers of Metal",2020-01-10,233301,54,spotify:user:1218573018,2023-11-02T15:11:01Z,"melodic metal,power metal,swedish heavy metal",0.513,0.881,9,-6.72,0,0.0521,0.0000828,0.00123,0.0545,0.158,95.023,4
4CuSR0NanDPZUgfu8D1VDk,"6fuALtryzj4cq7vkglKLxq","Oligocene","Phanerozoic II: Mesozoic | Cenozoic","The Ocean",2020-09-25,240333,34,spotify:user:1218573018,2023-11-02T15:11:01Z,"atmospheric post-metal,atmospheric sludge,djent,post-metal,progressive metal,progressive sludge,sludge metal",0.523,0.636,4,-11.651,0,0.0348,0.608,0.868,0.084,0.182,160.036,4
3nymyh2zx6WjDmXo4uwBt7,"6irKXFXk2sPNmHtKqmrfuU","Ten Thousand Against One","Apex","Unleash The Archers",2017-06-02,337880,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic symphonic metal,power metal,slayer,symphonic metal,vancouver metal",0.223,0.958,6,-7.805,0,0.124,0.00000406,0.00000848,0.0921,0.14,155.04,4
16yev7Mp70hgyvOazm7fiK,"0BZr6WHaejNA63uhZZZZek","No Grave Deep Enough","Redemption at the Puritan's Hand","Primordial",2011-04-26,430800,23,spotify:user:1218573018,2023-11-02T15:11:01Z,"black metal,celtic metal,doom metal,folk black metal,folk metal,irish black metal,irish metal,pagan black metal,symphonic black metal",0.327,0.944,2,-7.274,1,0.0591,0.000567,0.00395,0.0719,0.167,122.999,4
3cn79MOfraSsCHdeOYm65b,"0BZr6WHaejNA63uhZZZZek","Where Greater Men Have Fallen","Where Greater Men Have Fallen","Primordial",2014-11-24,486189,36,spotify:user:1218573018,2023-11-02T15:11:01Z,"black metal,celtic metal,doom metal,folk black metal,folk metal,irish black metal,irish metal,pagan black metal,symphonic black metal",0.266,0.989,0,-3.976,1,0.114,0.0000376,0.00388,0.083,0.0376,115.021,4
62HyVeSK4fpxjKj6dsI5MP,"6GbCJZrI318Ybm8mY36Of5","Midlife Crisis","Angel Dust","Faith No More",1992-06-08,259866,52,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,alternative rock,funk metal,funk rock,hard rock,nu metal,post-grunge,rap metal,rock",0.669,0.656,9,-10.549,1,0.0413,0.00113,0.000252,0.0989,0.464,108.098,4
03ziTNqmWdeE0AwfT4JSIx,"5X1eZAEqHcO5lYy7tgjw5h","Mind Control","Universe","Truckfighters",2014-01-24,237320,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"instrumental stoner rock,orebro indie,sludge metal,stoner metal,stoner rock,swedish stoner rock",0.417,0.956,1,-8.362,1,0.0559,0.0000819,0.118,0.37,0.588,137.982,4
5ZSiUOlGuKcxWIMiuJybeB,"3ZWab2LEVkNKiBPIClTwof","Pancho & Lefty","The Best of Townes Van Zandt","Townes Van Zandt",2018-12-03,220573,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative country,classic texas country,cosmic american,folk,outlaw country,roots rock,singer-songwriter",0.636,0.277,1,-14.185,1,0.0306,0.784,0,0.234,0.685,133.363,4
5OFtWlXD1Ze4bKV2sz67Kl,"1SvG3y1gYAFOsv9785Xu9T","I Like Beer","20th Century Masters: The Millennium Collection: Best Of Tom T. Hall","Tom T. Hall",2000-01-01,173533,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic country pop,outlaw country",0.655,0.589,4,-9.476,1,0.0298,0.886,0,0.225,0.817,85.883,4
5kghMIKL4FqPI0OCV8Goaq,"4sgTqbA7htxYkRRJBPZIom","Alföldi Kozmosz","Sgùrr","Thy Catafalque",2015-10-16,255413,14,spotify:user:1218573018,2023-11-02T15:11:01Z,"avant-garde metal,cosmic black metal,hungarian black metal,hungarian metal,sci-fi metal,slavic metal,symphonic death metal",0.376,0.798,9,-8.859,0,0.0463,0.553,0.882,0.0844,0.267,75.011,4
1XmCjUHKK7wqOfSQeiZiUd,"4sgTqbA7htxYkRRJBPZIom","Tsitsushka","Naiv","Thy Catafalque",2020-01-24,338797,29,spotify:user:1218573018,2023-11-02T15:11:01Z,"avant-garde metal,cosmic black metal,hungarian black metal,hungarian metal,sci-fi metal,slavic metal,symphonic death metal",0.559,0.946,2,-5.922,1,0.0421,0.00742,0.917,0.141,0.83,156.009,4
4gqWDrZVVWFy6zvLq1grdK,"76S0ryExfuOt1I7G6Ah0Ym","Here I Am a Fortress","Great Brunswick Forest","Thrawsunblat",2018-10-19,378346,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"deep folk metal,folk black metal",0.431,0.693,5,-9.516,0,0.0883,0.237,0.0995,0.071,0.538,129.663,4
4WMYuZuNrqUeX3IEIDE1Hr,"76S0ryExfuOt1I7G6Ah0Ym","Green Man of East Canada","Great Brunswick Forest","Thrawsunblat",2018-10-19,210746,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"deep folk metal,folk black metal",0.628,0.783,4,-7.473,0,0.0393,0.138,0.277,0.172,0.648,150.047,4
5kx4xMErn45NZvEChKiqdo,"3RwQ26hR2tJtA8F9p2n7jG","Psychedelic Shack","Psychedelic Shack","The Temptations",1970-01-01,230293,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"memphis soul,motown,soul",0.663,0.822,5,-13.119,0,0.059,0.199,0.00000869,0.0626,0.818,108.94,4
7Me0vOSlJfaPY7Pc4GeItd,"0S7Zur2g8YhqlzqtlYStli","Marquee Moon","Marquee Moon","Television",1977-02-08,638426,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative rock,art punk,experimental rock,indie rock,no wave,noise pop,post-punk,protopunk,punk,singer-songwriter",0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,4
4vBO3iPTa7yH88pqdMyOhw,"5hbH3dvtk49g07qpc1QwPe,2JrLdBWO6jnASggehtnkKL","Me and Mia","Shake the Sheets","Ted Leo and the Pharmacists,The Pharmacists",2004,211162,39,spotify:user:1218573018,2023-11-02T15:11:01Z,"indie rock",0.431,0.95,7,-3.542,1,0.258,0.00241,0,0.103,0.625,172.081,4
2X485T9Z5Ly0xyaghN73ed,"5INjqkS1o8h1imAzPqGZBb","Let It Happen","Currents","Tame Impala",2015-07-17,467586,81,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian psych,modern rock,neo-psychedelic,rock",0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,4
2qTy3hGSbxoSenKmlKGHFw,"7bcbShaqKdcyjnmv4Ix8j6","Los Ageless","MASSEDUCTION","St. Vincent",2017-10-13,281346,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"art pop,etherpop,indie rock,indietronica,metropopolis,neo-synthpop",0.527,0.716,5,-6.029,0,0.0616,0.0698,0.0000871,0.0737,0.331,99.426,4
5ByN2KtVGJUXTpMjQXJSe2,"5DaZV3qmFT3aS57df8KPkV","Routine Pain","Brave Faces Everyone","Spanish Love Songs",2020-02-07,263075,43,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative emo,la indie",0.507,0.847,1,-4.436,1,0.0617,0.0124,0.0000506,0.113,0.225,92.457,4
3bBknFVxhFjBIFX91HcneQ,"7n2wHs1TKAczGzO7Dd2rGr","There's Nothing Holdin' Me Back","Illuminate","Shawn Mendes",2017-04-20,199440,53,spotify:user:1218573018,2023-11-02T15:11:01Z,"canadian pop,pop,viral pop",0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,4
3PefhAnxRxxxeimzWetwnT,"2Hkut4rAAyrQxRdof7FVJq","Red Sector A","Grace Under Pressure","Rush",1984-01-01,309146,45,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,canadian metal,classic canadian rock,classic rock,hard rock,progressive rock,rock",0.621,0.814,9,-8.132,0,0.0335,0.0112,0.000669,0.129,0.505,114.61,4
2Cgq42tY7sLh0CAfo0X10M,"5Y9b87BZjL8FYMFiWfSFAL","One Lion's Roar","Le Ceneri di Heliodoro","ROME",2019-01-18,209986,40,spotify:user:1218573018,2023-11-02T15:11:01Z,"luxembourgian indie,martial industrial,neofolk",0.503,0.448,1,-9.855,0,0.0326,0.254,0.000721,0.27,0.356,89.593,4
5ZF3YU3oOEe7QsnJxz4CQV,"3HQyFCFFfJO3KKBlUfZsyW","Birmingham - 2002 Remaster","Good Old Boys","Randy Newman",1974,166360,30,spotify:user:1218573018,2023-11-02T15:11:01Z,"movie tunes,singer-songwriter",0.468,0.34,4,-12.484,1,0.0287,0.829,0.00545,0.25,0.315,106.362,4
2cS8dkvvjGxvArM1Nvj5IE,"3HQyFCFFfJO3KKBlUfZsyW","Rednecks - 2002 Remaster","Good Old Boys","Randy Newman",1974,189146,31,spotify:user:1218573018,2023-11-02T15:11:01Z,"movie tunes,singer-songwriter",0.626,0.649,2,-5.737,1,0.0581,0.37,0.0000044,0.194,0.523,115.675,4
3zIN8wq8zpdf34ypiIMUr8,"6yHM0XQEdu9sIlbILMaKBp","Everybody Walkin' This Land","Have Mercy","Paul Cauthen",2018-06-22,186111,24,spotify:user:1218573018,2023-11-02T15:11:01Z,"new americana",0.705,0.424,7,-8.459,1,0.0412,0.842,0.00501,0.204,0.357,96.056,4
51EOqRlBBhu5zHt2g6bcuL,"5LXEAEGrpKQtpyCu2sZuWu","Sweat","Good For Your Soul","Oingo Boingo",1983-01-01,289733,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"dance rock,new romantic,new wave,zolo",0.633,0.875,9,-12.768,1,0.0346,0.0271,0.00166,0.396,0.905,126.629,4
2gTVUNQeGtHXKWlrgcXcvG,"5oPflNEIhaZ8pFJWxMZtDv","Nightlife","Home","Off With Their Heads",2013-03-12,149506,49,spotify:user:1218573018,2023-11-02T15:11:01Z,"minneapolis punk,orgcore",0.403,0.987,6,-3.255,1,0.0872,0.000715,0.00000463,0.66,0.643,103.768,4
672LGzxSfgUV01ABvlqBLM,"6xPOeIDWmM9ooOw7SBknMl","Paralyzed","Sometimes the World Ain't Enough","The Night Flight Orchestra",2018-06-29,315560,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"modern hard rock,swedish hard rock,swedish melodic rock",0.59,0.818,4,-6.981,0,0.0427,0.00722,0.00000446,0.329,0.864,135.022,4
5oMtg9cfC390GYqzzBzDoD,"6TLWHRxxE45qfTA39kH2U0","Shadow Gold","High Tides - Distant Skies","Night",2020-09-11,232439,15,spotify:user:1218573018,2023-11-02T15:11:01Z,"nwothm",0.602,0.815,11,-7.31,0,0.0579,0.00502,0.00276,0.126,0.59,119.015,4
7mJleZtzRum3xTsCPpbcJy,"1eClJfHLoDI4rZe5HxzBFv","Guns In The Sky","Kick","INXS",1987,140581,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.684,0.915,4,-3.826,1,0.0858,0.159,0.00000263,0.133,0.66,101.279,4
1DaZGdD2zNZJoDVUxF0ipe,"0mZxxlVEOtRwg5I8Dl2hSj","She","The Thousandfold Epicentre","The Devil's Blood",2011,339360,16,spotify:user:1218573018,2023-11-02T15:11:01Z,"gaian doom",0.421,0.693,8,-9.142,1,0.0353,0.00729,0.00321,0.162,0.421,136.858,4
52EsjmuscXK3ZmvrFxPru2,"0mZxxlVEOtRwg5I8Dl2hSj","Cruel Lover","The Thousandfold Epicentre","The Devil's Blood",2011,445706,13,spotify:user:1218573018,2023-11-02T15:11:01Z,"gaian doom",0.554,0.82,4,-9.448,0,0.0497,0.0851,0.16,0.509,0.318,122.992,4
0lSSFCeFmSC9wJHCGxK31q,"2CWWgbxApjbyByxBBCvGTm","Teargas","Last Fair Deal Gone Down","Katatonia",2001,203146,44,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gothic metal,progressive metal,swedish doom metal,swedish metal,swedish progressive metal",0.315,0.913,8,-5.737,0,0.0471,0.0000568,0.0115,0.155,0.243,180.101,4
3IWS0nL3CWefCrpremoDUJ,"24dCDrr94SNSAREMJhBHCs","Adora Vivos","Woods 5: Grey Skies & Electric Light","Woods Of Ypres",2012,341960,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"canadian black metal,canadian metal,doom metal,gothic metal",0.475,0.959,5,-5.157,0,0.0856,0.0000855,0.319,0.0946,0.437,129.97,4
0Xm4Eb6UU7HnDf6w9FCM2V,"24dCDrr94SNSAREMJhBHCs","Keeper Of The Ledger","Woods 5: Grey Skies & Electric Light","Woods Of Ypres",2012,363440,33,spotify:user:1218573018,2023-11-02T15:11:01Z,"canadian black metal,canadian metal,doom metal,gothic metal",0.501,0.83,6,-6.413,0,0.0373,0.000488,0.805,0.358,0.436,120.045,4
38psZM2gA6UWA7rqqgOjGL,"7ITd48RbLVpUfheE7B86o2","Severed","I'll Be Your Girl","The Decemberists",2018-03-16,243800,48,spotify:user:1218573018,2023-11-02T15:11:01Z,"baroque pop,canadian indie,chamber pop,indie rock,modern folk rock,stomp and holler",0.605,0.789,4,-7.035,0,0.0338,0.00219,0.0178,0.127,0.434,136.041,4
0wLUo34pmotyi1E5wiO4X2,"6ZEUa75BqZkvpjhuVzCsdX","Total Destruction to Your Mind","13 Prime Weiners - Everything on It!: The Best of Swamp Dogg (Digitally Remastered)","Swamp Dogg",2013-12-05,204275,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"southern soul",0.579,0.806,10,-7.52,1,0.0343,0.248,0.000927,0.269,0.965,137.114,4
79pCyoeKNF4Zaa1BYl21AL,"0nq64XZMWV1s7XHXIkdH7K","Sister Cities","Sister Cities","The Wonder Years",2018-04-06,181000,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative emo,anthem emo,emo,neon pop punk,philly indie,pop punk",0.255,0.872,7,-4.371,1,0.085,0.0000259,0.00013,0.0347,0.381,179.78,4
6R8FISW9q9gD8dtatLvjld,"5MPWTD6J1H9XqYEOb4QkdH","Lies I Chose to Believe","Big Bad Luv","John Moreland",2017-05-05,221200,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative country,new americana,ok indie,southern americana,tulsa indie",0.646,0.435,2,-11.545,1,0.0473,0.772,0.000251,0.103,0.501,113.916,4
676z61jraS43HoLu3Tc9dB,"57VFYrmiB0eCM2qXZmV96N","Big Sky Theory","Through The Eyes Of Heathens","Dozer",2006-01-31,508306,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"sludge metal,stoner metal,stoner rock,swedish stoner rock",0.356,0.849,7,-5.59,1,0.0399,0.000256,0.077,0.115,0.306,133.166,4
1BRFcMuTdU5hEzdKsU2nHF,"23lyMLxYNPS15hpVvFNptR","Here Come the Robots","The Harvest","Stoned Jesus",2015-01-01,197900,44,spotify:user:1218573018,2023-11-02T15:11:01Z,"stoner metal,stoner rock",0.509,0.963,5,-3.407,1,0.042,0.0000278,0.0307,0.149,0.647,92.511,4
5FVd6KXrgO9B3JPmC8OPst,"7Ln80lUS6He07XvHI8qqHH","Do I Wanna Know?","AM","Arctic Monkeys",2013-09-09,272394,90,spotify:user:1218573018,2023-11-02T15:11:01Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,4
3DfE7Ysl7H40yDbGFSuzPU,"2tRsMl4eGxwoNabM08Dm4I","Between the Hammer & the Anvil","Painkiller","Judas Priest",1990-09-26,289040,49,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,alternative metal,birmingham metal,glam metal,hard rock,metal,rock",0.318,0.984,4,-4.693,0,0.109,0.000109,0.0174,0.144,0.13,172.271,4
5xmmAlr7JqT53WqacPRhLA,"2tRsMl4eGxwoNabM08Dm4I","Screaming for Vengeance","Screaming For Vengeance (Expanded Edition)","Judas Priest",1982,283120,46,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,alternative metal,birmingham metal,glam metal,hard rock,metal,rock",0.375,0.976,9,-5.498,1,0.0895,0.0118,0.00000346,0.527,0.208,112.813,4
6noDJ06v7z8bCsBitjxFG2,"2tRsMl4eGxwoNabM08Dm4I","The Sentinel","Defenders Of The Faith","Judas Priest",1984,302066,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,alternative metal,birmingham metal,glam metal,hard rock,metal,rock",0.15,0.863,9,-5.145,1,0.103,0.00268,0.00425,0.099,0.321,185.664,4
1NFWxLZGaCoGkPh1ce9qIG,"38uWD5h115pdz278q4rwZW","Monarch","IMPERIAL","Soen",2021-01-29,292036,45,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive metal,swedish progressive metal",0.428,0.921,9,-4.835,0,0.0756,0.00659,0,0.223,0.457,150.017,4
3UGKMkD85BpfXC3Nq2TKML,"6Gr63lomKREePH5mtvVWNh","Is This Love..?","Spidergawd IV","Spidergawd",2017-02-24,268469,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"norwegian psychedelic,norwegian rock",0.298,0.938,1,-5.985,0,0.11,0.0000447,0.225,0.156,0.199,141.489,4
6rdsM3l1UWdlWZYUB5Jgxq,"0Ekfvspc0hlcxdfJJVjcnq","The Guitar","Somedays The Song Writes You","Guy Clark",2009,243280,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic texas country,folk,outlaw country,singer-songwriter",0.668,0.486,11,-11.092,0,0.0301,0.795,0.0067,0.103,0.699,96.302,4
1Vp8U39YNsDfd6yVuaUq12,"3eqjTLE0HfPfh78zjh6TqT","Atlantic City","Nebraska","Bruce Springsteen",1982-09-30,236653,56,spotify:user:1218573018,2023-11-02T15:11:01Z,"heartland rock,mellow gold,permanent wave,rock,singer-songwriter",0.475,0.429,4,-10.577,1,0.0367,0.311,0,0.376,0.34,108.034,4
3aS6dKm6V1Wv3V898NHwvg,"3mY9Ii0cL5SQxpOTAm8SHx","Mr. Bad Example - 2008 Remaster","Mr. Bad Example (2008 Remaster)","Warren Zevon",1991-10-15,201626,30,spotify:user:1218573018,2023-11-02T15:11:01Z,"country rock,folk,folk rock,heartland rock,piano rock,roots rock,singer-songwriter",0.668,0.727,6,-8.732,1,0.0272,0.14,0,0.147,0.963,99.926,4
5kfZ4XaeiYE4mBmTnVBl7h,"3mY9Ii0cL5SQxpOTAm8SHx","I Was in the House When the House Burned Down","Life'll Kill Ya","Warren Zevon",2000-01-25,184133,33,spotify:user:1218573018,2023-11-02T15:11:01Z,"country rock,folk,folk rock,heartland rock,piano rock,roots rock,singer-songwriter",0.548,0.74,10,-5.102,1,0.0282,0.0582,0.00000136,0.0891,0.705,152.048,4
2HjaUtSMTcyn6orIglDwch,"1wUArE0NhHB8M1bU2WSplY","The Heart Collector","Dead Heart In a Dead World","Nevermore",2000-07-13,355826,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"groove metal,metal,neo classical metal,power metal,progressive groove metal,progressive metal,seattle metal,thrash metal",0.518,0.841,8,-5.003,1,0.034,0.0027,0.000296,0.0863,0.173,128.067,4
04EtBLFIxbcVt9NdYgcrpF,"3JFsVIxOn7STeilPICkkB2","Redneck","Sacrament","Lamb of God",2006-08-21,220880,67,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,hard rock,melodic metalcore,metal,nu metal,virginia metal",0.512,0.996,2,-2.1,1,0.114,0.0000563,0.000167,0.347,0.0601,130.931,4
4VCorAVM6wDkBp5MTZkV3A,"4ZgkHVHmGPXuRy8zd26ZJX","Trollhammaren","Nattfödd","Finntroll",2004,208680,1,spotify:user:1218573018,2023-11-02T15:11:01Z,"finnish metal,folk metal,melodic death metal,nordic folk metal,power metal,symphonic metal,viking metal",0.43,0.934,0,-6.107,1,0.0862,0.00000178,0.484,0.354,0.449,94.989,4
1aDNYyeU62BuQsBAY18i48,"6SLAMfhOi7UJI0fMztaK0m","Stargazer","Rising","Rainbow",1976-01-01,506160,59,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,glam metal,hard rock,metal,rock",0.166,0.948,11,-8.503,0,0.0631,0.00374,0.0131,0.769,0.476,177.495,4
2soaqea9OtrB2gD36zNF6s,"3AGFqPP3gt5rMSvhR87Xxu","Tears of a Mandrake","Mandrake","Edguy",2001-09-24,431693,48,spotify:user:1218573018,2023-11-02T15:11:01Z,"german metal,german power metal,metal,power metal,progressive metal,speed metal,symphonic metal",0.522,0.942,8,-4.762,1,0.0493,0.0000381,0.000517,0.0654,0.242,119.762,4
2SgbR6ttzoNlCRGQOKjrop,"14pVkFUHDL207LzLHtSA18","Cowboys from Hell","Cowboys from Hell","Pantera",1990-07-20,243533,75,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,groove metal,hard rock,metal,nu metal,old school thrash,rock,texas metal",0.415,0.908,2,-9.701,1,0.0765,0.00437,0.0345,0.082,0.437,114.816,4
